synthetic_id,class,stage,concentration_uM,duration_s,replicate_1_early_disp_30s,replicate_2_early_disp_30s,biomarker_replicate_status,early_displacement_30s,true_endpoint_delta_f,success_or_fail,intentionally_divergent
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0087,CLEAN_PCA3_TARGET_HYB,target,10.0,206.3277634009867,-121.69938707521317,-161.97832436105244,CONCORDANT,-141.8388557181328,-146.47672646987564,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0088,CLEAN_PCA3_TARGET_HYB,target,5.0,138.4047767545408,-24.30753623813981,-73.39218555137252,DIVERGENT_REPLICATES,-48.84986089475616,-43.96484500683368,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0089,CLEAN_PCA3_TARGET_HYB,target,10.0,221.12786445870475,123.9364390426212,76.74681638214778,CONCORDANT,100.3416277123845,101.44672263624145,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0090,CLEAN_PCA3_TARGET_HYB,target,10.0,177.38032170800022,-26.362554673203025,53.08600430414175,DIVERGENT_REPLICATES,13.36172481546936,10.859586282941812,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0091,CLEAN_PCA3_TARGET_HYB,target,20.0,232.46928600037137,41.67141128049588,77.67042711913425,CONCORDANT,59.67091919981506,61.02211639020194,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0092,CLEAN_PCA3_TARGET_HYB,target,10.0,242.85040912375567,-20.61159380409609,84.03165993046868,DIVERGENT_REPLICATES,31.71003306318629,36.16582622356886,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0093,CLEAN_PCA3_TARGET_HYB,target,10.0,245.57894364605173,143.3795878557289,-37.51595351759773,DIVERGENT_REPLICATES,52.93181716906558,52.18971696288624,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0094,CLEAN_PCA3_TARGET_HYB,target,10.0,62.0361543013896,-39.47229198733995,14.718894807720798,DIVERGENT_REPLICATES,-12.376698589809576,-10.008750409757946,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0095,CLEAN_PCA3_TARGET_HYB,target,10.0,146.2092110714917,9.691796907118352,107.95349882291706,DIVERGENT_REPLICATES,58.8226478650177,62.987853562261066,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0096,CLEAN_PCA3_TARGET_HYB,target,5.0,99.43257628876222,-236.88181226959028,-181.6564709176916,CONCORDANT,-209.2691415936409,-210.0764377855748,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0097,CLEAN_PCA3_TARGET_HYB,target,1.0,163.8494749827765,-1.8421716639421408,-80.28116677612354,DIVERGENT_REPLICATES,-41.06166922003284,-41.518671839989786,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0098,CLEAN_PCA3_TARGET_HYB,target,20.0,136.0595223606291,56.71158572610046,69.08406349506869,CONCORDANT,62.89782461058458,61.11281580977317,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0099,CLEAN_PCA3_TARGET_HYB,target,0.5,228.411076803424,-272.72401733821016,-197.71344176393453,CONCORDANT,-235.21872955107236,-237.18250994091267,,False
SYN_TARGET_BACKGROUND_SOUP_0000_FORCED_DIVERGENT,BACKGROUND_SOUP,target,0.5,151.2533574143508,0.8359274359434733,0.0197167629343305,DIVERGENT_REPLICATES,0.4278220994389019,-39.88214345987628,,True
SYN_TARGET_BACKGROUND_SOUP_0001_FORCED_DIVERGENT,BACKGROUND_SOUP,target,10.0,129.67956863456595,16.68319390411762,0.0465413595095371,DIVERGENT_REPLICATES,8.364867631813578,45.14809146049634,,True
SYN_TARGET_BACKGROUND_SOUP_0002,BACKGROUND_SOUP,target,10.0,195.61760397793608,22.128518018577623,-29.35856716345369,DIVERGENT_REPLICATES,-3.615024572438033,-4.189831622526622,,False
SYN_TARGET_BACKGROUND_SOUP_0003,BACKGROUND_SOUP,target,10.0,186.80527704509888,-11.071252323740794,-9.348506242726954,CONCORDANT,-10.209879283233876,-16.81746321191828,,False
SYN_TARGET_BACKGROUND_SOUP_0004,BACKGROUND_SOUP,target,10.0,237.16208210814915,8.529269828280587,15.5168183508546,CONCORDANT,12.023044089567591,17.47396947454675,,False
SYN_TARGET_BACKGROUND_SOUP_0005,BACKGROUND_SOUP,target,10.0,240.1439006336973,9.555375414022333,20.14848533777861,DIVERGENT_REPLICATES,14.85193037590047,27.81196383055299,,False
SYN_TARGET_BACKGROUND_SOUP_0006,BACKGROUND_SOUP,target,5.0,169.29991163957305,-8.471468162335684,39.97212671238735,DIVERGENT_REPLICATES,15.750329275025834,26.323573674999032,,False
SYN_TARGET_BACKGROUND_SOUP_0007,BACKGROUND_SOUP,target,20.0,76.46929408064817,31.103735725422677,2.0738182999646595,DIVERGENT_REPLICATES,16.588777012693665,30.35249466480056,,False
SYN_TARGET_BACKGROUND_SOUP_0008,BACKGROUND_SOUP,target,10.0,155.3344594892422,-6.801950762257007,39.24938678888331,DIVERGENT_REPLICATES,16.22371801331315,22.93890597510132,,False
SYN_TARGET_BACKGROUND_SOUP_0009,BACKGROUND_SOUP,target,10.0,166.73279913353983,-6.45031765210755,-14.415921020514674,DIVERGENT_REPLICATES,-10.433119336311112,-15.208969152581474,,False
SYN_TARGET_BACKGROUND_SOUP_0010,BACKGROUND_SOUP,target,10.0,143.1307677903506,79.8229014618142,5.355239376262783,DIVERGENT_REPLICATES,42.58907041903849,67.11728322304306,,False
SYN_TARGET_BACKGROUND_SOUP_0011,BACKGROUND_SOUP,target,5.0,182.4716777810108,48.49215497519442,14.70362983179604,DIVERGENT_REPLICATES,31.597892403495237,52.33051331413384,,False
SYN_TARGET_BACKGROUND_SOUP_0012,BACKGROUND_SOUP,target,10.0,115.1522153946453,-42.324445766708486,4.965415539829307,DIVERGENT_REPLICATES,-18.67951511343959,-27.97548736522978,,False
SYN_TARGET_BACKGROUND_SOUP_0013,BACKGROUND_SOUP,target,10.0,205.63957349363352,49.33395006492762,21.177085578886867,DIVERGENT_REPLICATES,35.25551782190725,54.70947157151924,,False
SYN_TARGET_BACKGROUND_SOUP_0014,BACKGROUND_SOUP,target,20.0,158.0129550297878,-25.302224460154868,-16.37637977869423,CONCORDANT,-20.83930211942455,-33.143966792053305,,False
SYN_TARGET_BACKGROUND_SOUP_0015,BACKGROUND_SOUP,target,10.0,221.0146313755189,34.161099337498506,33.241202063595246,CONCORDANT,33.70115070054688,55.04248749854983,,False
SYN_TARGET_BACKGROUND_SOUP_0016,BACKGROUND_SOUP,target,10.0,75.96725624680542,-5.394282847599744,-35.550639463540804,DIVERGENT_REPLICATES,-20.472461155570272,-28.19448891686385,,False
SYN_TARGET_BACKGROUND_SOUP_0017,BACKGROUND_SOUP,target,10.0,180.8289657865012,6.8668447679846,12.71930938386891,CONCORDANT,9.793077075926757,16.517246430343743,,False
SYN_TARGET_BACKGROUND_SOUP_0018,BACKGROUND_SOUP,target,10.0,53.20965517005789,108.4852471130584,47.14599269886494,DIVERGENT_REPLICATES,77.81561990596167,102.12231684961418,,False
SYN_TARGET_BACKGROUND_SOUP_0019,BACKGROUND_SOUP,target,10.0,140.16116482179464,4.8129959066909045,8.663975352503906,CONCORDANT,6.738485629597405,9.534190797830204,,False
SYN_TARGET_BACKGROUND_SOUP_0020,BACKGROUND_SOUP,target,10.0,181.9268207182093,-10.081605508703175,33.59822367124771,DIVERGENT_REPLICATES,11.758309081272266,20.48053511457044,,False
SYN_TARGET_BACKGROUND_SOUP_0021,BACKGROUND_SOUP,target,0.5,203.02099994325167,23.211615877802515,-26.011241742076862,DIVERGENT_REPLICATES,-1.3998129321371735,-5.683278957656112,,False
SYN_TARGET_BACKGROUND_SOUP_0022,BACKGROUND_SOUP,target,40.0,219.94363228784576,27.313559077305708,-12.804991213284726,DIVERGENT_REPLICATES,7.254283932010491,16.842585951782656,,False
SYN_TARGET_BACKGROUND_SOUP_0023,BACKGROUND_SOUP,target,10.0,123.6924376778961,28.568534883445714,-3.574551164146401,DIVERGENT_REPLICATES,12.496991859649658,21.669935806222806,,False
SYN_TARGET_BACKGROUND_SOUP_0024,BACKGROUND_SOUP,target,20.0,206.6706505205165,-4.727335764989015,32.213878325657404,DIVERGENT_REPLICATES,13.743271280334197,22.37180358755038,,False
SYN_TARGET_BACKGROUND_SOUP_0025,BACKGROUND_SOUP,target,10.0,181.2931183852821,0.4033182645889166,6.455097089707527,DIVERGENT_REPLICATES,3.429207677148222,4.697300678705812,,False
SYN_TARGET_BACKGROUND_SOUP_0026,BACKGROUND_SOUP,target,10.0,158.37747752936414,26.846980987871145,27.467305797685743,CONCORDANT,27.157143392778444,39.42425922623924,,False
SYN_TARGET_BACKGROUND_SOUP_0027,BACKGROUND_SOUP,target,20.0,159.40859101584476,1.5441842551713854,8.961934724496327,DIVERGENT_REPLICATES,5.2530594898338565,7.97894576605462,,False
SYN_TARGET_BACKGROUND_SOUP_0028,BACKGROUND_SOUP,target,10.0,63.73117083898654,38.41418462063418,51.173964316274045,CONCORDANT,44.79407446845411,63.6345217805229,,False
SYN_TARGET_BACKGROUND_SOUP_0029,BACKGROUND_SOUP,target,10.0,167.4428221491511,-52.21450707294868,-20.00435000793434,DIVERGENT_REPLICATES,-36.10942854044151,-59.46389461722203,,False
SYN_TARGET_BACKGROUND_SOUP_0030,BACKGROUND_SOUP,target,10.0,199.1271285238408,24.30562000667109,-12.36264209147356,DIVERGENT_REPLICATES,5.971488957598768,8.194412542952422,,False
SYN_TARGET_BACKGROUND_SOUP_0031,BACKGROUND_SOUP,target,10.0,233.2704831900409,-18.835764838900197,44.55640087306166,DIVERGENT_REPLICATES,12.860318017080736,19.37214147246776,,False
SYN_TARGET_BACKGROUND_SOUP_0032,BACKGROUND_SOUP,target,10.0,180.33657972247445,49.71285694384967,53.32615516784392,CONCORDANT,51.51950605584679,80.37029493994089,,False
SYN_TARGET_BACKGROUND_SOUP_0033,BACKGROUND_SOUP,target,10.0,217.49892015370136,32.78195856445683,-13.732309198430164,DIVERGENT_REPLICATES,9.524824683013332,11.434044894748466,,False
SYN_TARGET_BACKGROUND_SOUP_0034,BACKGROUND_SOUP,target,10.0,171.07008150425415,-22.237638264470714,13.774432602183444,DIVERGENT_REPLICATES,-4.231602831143635,-4.265027665283252,,False
SYN_TARGET_BACKGROUND_SOUP_0035,BACKGROUND_SOUP,target,10.0,201.0901557241085,113.75367061670131,82.18964963001082,CONCORDANT,97.97166012335606,156.70806000983276,,False
SYN_TARGET_BACKGROUND_SOUP_0036,BACKGROUND_SOUP,target,10.0,152.40310009602743,-0.6089878509330048,67.60170963171029,DIVERGENT_REPLICATES,33.496360890388644,56.69780626364771,,False
SYN_TARGET_BACKGROUND_SOUP_0037,BACKGROUND_SOUP,target,10.0,208.1328536720368,-24.238651791143976,21.64845343735579,DIVERGENT_REPLICATES,-1.2950991768940927,-2.9921933957361877,,False
SYN_TARGET_BACKGROUND_SOUP_0038,BACKGROUND_SOUP,target,10.0,211.38900426343764,-37.6205653341256,-28.771739304127408,CONCORDANT,-33.1961523191265,-53.30864111807847,,False
SYN_TARGET_BACKGROUND_SOUP_0039,BACKGROUND_SOUP,target,10.0,150.18832557584182,23.515595306077227,13.917766167358074,CONCORDANT,18.71668073671765,29.58818683356344,,False
SYN_TARGET_BACKGROUND_SOUP_0040,BACKGROUND_SOUP,target,10.0,80.8920066328551,38.07094899844655,-32.207597371535314,DIVERGENT_REPLICATES,2.931675813455616,5.111311194514759,,False
SYN_TARGET_BACKGROUND_SOUP_0041,BACKGROUND_SOUP,target,10.0,86.70626835585855,-18.001185272567493,-19.210208791849517,CONCORDANT,-18.605697032208504,-30.63959196603344,,False
SYN_TARGET_BACKGROUND_SOUP_0042,BACKGROUND_SOUP,target,1.0,175.0725278531557,47.68686896406725,28.7332283010106,CONCORDANT,38.21004863253893,58.9436436605228,,False
SYN_TARGET_BACKGROUND_SOUP_0043,BACKGROUND_SOUP,target,10.0,110.24437740266998,10.90035426211436,-70.161315864272,DIVERGENT_REPLICATES,-29.630480801078814,-46.92169317060748,,False
SYN_TARGET_BACKGROUND_SOUP_0044,BACKGROUND_SOUP,target,20.0,243.59312638841203,-19.808590075405,-0.0739993252767345,DIVERGENT_REPLICATES,-9.941294700340867,-14.109154055137076,,False
SYN_TARGET_BACKGROUND_SOUP_0045,BACKGROUND_SOUP,target,10.0,153.79964789634892,-18.160815435242387,0.9461976320561514,DIVERGENT_REPLICATES,-8.607308901593118,-14.324061931643747,,False
SYN_TARGET_BACKGROUND_SOUP_0046,BACKGROUND_SOUP,target,20.0,188.63413697264772,-11.933172653748027,-38.79982180376849,DIVERGENT_REPLICATES,-25.366497228758256,-38.37133803110133,,False
SYN_TARGET_BACKGROUND_SOUP_0047,BACKGROUND_SOUP,target,5.0,177.59093740196244,11.236344239648188,-51.14356547197704,DIVERGENT_REPLICATES,-19.953610616164426,-32.86594264045133,,False
SYN_TARGET_BACKGROUND_SOUP_0048,BACKGROUND_SOUP,target,10.0,94.15697918595276,-2.176288625269936,43.68989252457997,DIVERGENT_REPLICATES,20.756801949655017,32.29315091807216,,False
SYN_TARGET_BACKGROUND_SOUP_0049,BACKGROUND_SOUP,target,10.0,166.82548381103422,-35.094256285164484,25.143208656998663,DIVERGENT_REPLICATES,-4.97552381408291,-3.212759957045396,,False
SYN_TARGET_BACKGROUND_SOUP_0050,BACKGROUND_SOUP,target,10.0,135.74166773002628,68.41799445012427,2.319503028265671,DIVERGENT_REPLICATES,35.36874873919497,54.29801103771619,,False
SYN_TARGET_BACKGROUND_SOUP_0051,BACKGROUND_SOUP,target,10.0,167.4984806121897,23.25994551135056,55.12245284404613,DIVERGENT_REPLICATES,39.19119917769834,61.81051086548655,,False
SYN_TARGET_BACKGROUND_SOUP_0052,BACKGROUND_SOUP,target,10.0,167.96608123927896,-9.550769900592732,-19.607586604996342,DIVERGENT_REPLICATES,-14.579178252794538,-21.611986404567247,,False
SYN_TARGET_BACKGROUND_SOUP_0053,BACKGROUND_SOUP,target,10.0,149.80859699367613,17.319673406048164,-7.013347226852109,DIVERGENT_REPLICATES,5.153163089598028,7.131663236239101,,False
SYN_TARGET_BACKGROUND_SOUP_0054,BACKGROUND_SOUP,target,20.0,146.35066404188052,36.62385838823814,0.5690121342336132,DIVERGENT_REPLICATES,18.596435261235875,29.189493770130117,,False
